4.599253580133889,3.761482191925223,-1.0
0.980294029274052,0.9801424781769557,1.0
0.12933619211510794,6.094123332392967,-1.0
1.1424399624340646,1.152364521581569,1.0
1.9116103907867292,3.297141901079666,1.0
2.713990594641554,1.8298466547148808,1.0
3.844385118274953,0.8764657756906659,1.0
2.865572223878106,4.933406064175189,-1.0
1.2545873742863833,3.23103026788615,1.0
3.8173168869197154,1.0714346684716647,1.0
0.4087312132537349,5.962023665865352,1.0
6.067245002356024,5.0793103400482895,-1.0
1.9139447588347167,0.6136919916460806,1.0
4.299162898868205,2.7655596815831176,1.0
0.7667888440908461,3.1112882860657196,1.0
0.21606945060677518,5.713428589860037,1.0
1.62596257818143,4.162750282731995,-1.0
1.9585384533701249,3.267683749398383,1.0
3.435081994453742,1.1614747989246739,1.0
3.756716362028796,5.792306648564669,1.0
0.55601478868818,1.2313966416109714,1.0
2.442131435811337,1.7049362495591496,1.0
1.765163583547452,3.4098600559638177,1.0
4.441315677135337,4.580487127063731,-1.0
2.2523065987167996,0.7280267723650119,1.0
5.423038764037894,3.9162976324754704,1.0
2.079093607928911,0.39934889266571716,1.0
4.584250819761173,4.005891736501645,-1.0
5.574522068498079,2.9670138796084675,1.0
4.844129657408177,3.1026092358267214,1.0
3.2844272331533584,2.6863194447670367,-1.0
0.15971308367983456,0.6779018288549695,1.0
1.9751568815227998,3.1954438943882275,1.0
1.4375812717266057,0.48367903838428156,-1.0
3.979793176418649,5.475548376053519,1.0
5.0496205853630185,1.1722542527523705,-1.0
5.608113585103155,3.3887872499457146,-1.0
1.9980747615752663,0.6914766352191354,1.0
1.4321588642731187,2.683597382078458,1.0
2.6226706820395003,1.3955445313595205,1.0
0.7531363148706798,2.121298684444193,1.0
3.2596576120404803,4.417198393198871,-1.0
2.284752174925135,6.105886903932717,1.0
6.047234702515011,1.581994821737872,1.0
3.1243045062400383,1.8904741754897547,-1.0
0.9104013314092384,3.0753223919344763,1.0
6.193024451282613,1.520878125486425,1.0
4.223152195893724,4.785397176693166,-1.0
1.4931207248472882,4.575518262046003,1.0
2.3108495757300918,3.9728947044295633,1.0
3.9805845703145866,3.366371622937307,1.0
0.5673073565944816,5.248360367336741,1.0
0.2561977703150604,3.712689858756463,1.0
4.257262442995941,0.10422440299751429,1.0
4.05374019729271,1.0955765847895347,1.0
2.142983085692339,0.7129751614127999,1.0
1.6206950453698525,4.146802061014889,-1.0
0.5849819427357785,5.6373728677423385,1.0
5.6574935070878265,3.9778937742933818,1.0
4.56131405514107,5.636710004254091,1.0
5.5737283871410614,4.900102571161282,1.0
1.0155431616176074,5.64578247505802,1.0
0.03180286925361879,1.010386785942607,-1.0
3.4477960829011116,4.347305740250845,-1.0
4.474754019649436,1.4906799807016582,1.0
0.5885759248709297,2.310426531000775,1.0
1.6663156200470557,1.533032142383445,-1.0
5.604893808809003,3.9655609416595143,1.0
4.99394670439314,3.158161998242001,1.0
1.2267478722625165,4.539300515751903,1.0
4.055622045835391,1.1128192185949641,1.0
5.7482624946949334,2.3257757067697007,1.0
0.09711678587288897,5.832797552833269,-1.0
1.0649543356515678,3.4984855112973503,1.0
3.864204370605488,6.220691804291688,1.0
0.8801738263048491,3.2567612560073336,1.0
5.447976052364645,5.738059621743387,1.0
3.212859047461008,3.15111981408976,-1.0
4.4105879693123375,5.0001128081621316,-1.0
5.592068487019478,2.1236862034274293,1.0
2.3598572896544225,0.5905059435483839,1.0
4.838012179452196,1.3560435089485665,1.0
3.9137362856480435,0.5362539380538671,1.0
3.39691065264587,4.005090191450463,-1.0
3.244010762537773,2.029195365642978,-1.0
0.15928341855408226,6.04849837508406,-1.0
2.5695271316715704,1.0888403256868147,1.0
3.4508929099927452,4.489938602079471,-1.0
5.999595501798893,4.636343065195971,1.0
2.6364249471379266,1.556539713366733,1.0
0.0904369562775385,0.7293059093985942,1.0
2.979322035970566,0.6147101607426197,-1.0
3.0889136433103155,2.9749108735327514,-1.0
1.0882594441946374,2.7259703079876636,1.0
2.50387909200708,3.869500287506794,1.0
2.3537604761051725,3.9323938267683443,1.0
3.161298347419716,5.381484385903044,-1.0
4.138694148120918,1.0237471982717627,1.0
0.16657547686919347,3.6805365255620064,1.0
